0.000	300914.5	300914.5
1.055	276832.8	269826.0
2.133	293110.7	264931.2
3.168	286501.1	261255.6
4.223	283560.0	258615.2
5.280	280329.0	256346.7
6.335	287486.5	255688.7
7.392	317681.8	258984.1
8.514	271882.0	256624.7
9.570	264029.2	254049.6
10.733	297698.9	251902.3
11.800	295635.4	250178.8
12.870	263784.9	248702.7
13.933	258202.4	247074.6
15.000	268773.0	246284.2
16.067	306566.0	247897.0
17.200	252033.2	246291.6
18.267	240773.8	244304.5
19.333	210777.2	241767.9
