0.000	139782.3	139782.3
1.022	160046.5	140652.1
2.099	170490.6	145551.3
3.166	193315.0	150168.1
4.190	204421.1	156404.3
5.279	241856.7	166195.3
6.432	324429.6	182296.8
7.523	261823.4	188138.6
8.532	283076.3	196127.4
9.634	287054.9	201373.4
10.658	225875.6	200998.7
11.666	278094.8	205147.3
12.732	254920.0	206522.2
13.766	222923.0	205758.7
14.899	232622.7	205613.3
15.932	249937.0	207016.7
17.066	229049.0	206700.8
18.199	264215.1	208168.2
19.299	217731.7	207029.2
