1.249	39148.2	39148.2
2.281	53296.3	42071.4
3.631	9766.0	25075.8
4.805	28588.2	22889.4
5.889	15854.5	21697.5
7.040	51990.9	22244.6
8.126	70253.9	23932.6
9.813	66956.9	23241.1
11.052	28773.7	21897.2
12.070	34552.3	21916.5
13.597	68846.2	22392.9
14.786	38671.7	22364.1
16.225	27156.8	22025.5
17.578	41539.1	22382.6
18.767	15218.4	21430.7
